order_id,uid,remaining,last_study,idle,is_frozen,tag,reason,month
736182098198792,3308935173,12,2026-08-30 21:00:00,1.0,0,Normal,"1-20, idle<=90",2026-09
753521741957382,3308941021,10,2026-08-30 16:00:00,1.0,0,Normal,"1-20, idle<=90",2026-09
739140336398600,3308944833,15,2026-08-30 02:00:00,1.0,0,Normal,"1-20, idle<=90",2026-09
735293798039814,3308945007,7,2026-06-05 21:00:00,87.0,1,Frozen,"1-20, idle<=90",2026-09
735649391857928,3308950038,13,2026-08-26 21:00:00,5.0,0,Normal,"1-20, idle<=90",2026-09
736167222409480,3308955599,18,2026-08-31 18:30:00,0.0,0,Normal,"1-20, idle<=90",2026-09
746621703504130,3308967220,12,2026-08-31 18:30:00,0.0,0,Normal,"1-20, idle<=90",2026-09
736736918436102,3308970971,15,2026-08-29 09:30:00,2.0,0,Normal,"1-20, idle<=90",2026-09
756660928534786,3308971023,12,2026-08-31 22:00:00,0.0,0,Normal,"1-20, idle<=90",2026-09
753822458044674,3308983157,9,2026-08-30 16:00:00,1.0,0,Normal,"1-20, idle<=90",2026-09
735622548435202,3308987403,1,2026-08-30 11:30:00,1.0,0,Normal,"1-20, idle<=90",2026-09
735824652144904,3309008819,12,2026-08-27 19:30:00,4.0,0,Normal,"1-20, idle<=90",2026-09
758096309164294,3309021854,15,2026-08-29 11:00:00,2.0,0,Normal,"1-20, idle<=90",2026-09
751561073154310,3309025116,10,2026-08-31 18:00:00,0.0,0,Normal,"1-20, idle<=90",2026-09
736126658468102,3309036743,14,2026-08-27 20:00:00,4.0,0,Normal,"1-20, idle<=90",2026-09
738601843699976,3309044418,20,2026-08-28 21:00:00,3.0,0,Normal,"1-20, idle<=90",2026-09
736336323819778,3309047442,10,2026-08-31 18:00:00,0.0,0,Normal,"1-20, idle<=90",2026-09
746037826451720,3309054460,13,2026-08-31 21:30:00,0.0,0,Normal,"1-20, idle<=90",2026-09
736181725282568,3309064549,4,2026-08-31 19:30:00,0.0,0,Normal,"1-20, idle<=90",2026-09
736335992070408,3309076007,15,2026-08-24 21:30:00,7.0,0,Normal,"1-20, idle<=90",2026-09
736134540929282,3309082960,13,2026-08-30 21:30:00,1.0,0,Normal,"1-20, idle<=90",2026-09
736285029445896,3309083892,11,2026-08-25 10:30:00,6.0,0,Normal,"1-20, idle<=90",2026-09
739699921412354,3309084885,16,2026-08-27 21:30:00,4.0,0,Normal,"1-20, idle<=90",2026-09
736351765555458,3309087587,19,2026-08-29 21:00:00,2.0,0,Normal,"1-20, idle<=90",2026-09
740952348147974,3309089688,16,2026-08-27 21:30:00,4.0,0,Normal,"1-20, idle<=90",2026-09
746435003769094,3309104035,2,2026-08-30 12:00:00,1.0,0,Normal,"1-20, idle<=90",2026-09
737076706949378,3309112230,11,2026-08-29 21:00:00,2.0,0,Normal,"1-20, idle<=90",2026-09
737395916497158,3309120790,5,2026-08-21 21:30:00,10.0,0,Normal,"1-20, idle<=90",2026-09
736883563575560,3309143391,12,2026-08-31 21:30:00,0.0,0,Normal,"1-20, idle<=90",2026-09
737886825117960,3309146195,14,2026-08-21 20:30:00,10.0,0,Normal,"1-20, idle<=90",2026-09
737363600978178,3309150475,7,2026-08-28 21:30:00,3.0,0,Normal,"1-20, idle<=90",2026-09
